調査年 コード,調査年,JCODE,地域,ALL,U14,A15.64,O65,U17
2020100000,2020年度,38386,愛媛県 久万高原町,"7,404",551,"3,110","3,655",719
2020100000,2020年度,38401,愛媛県 松前町,"29,630","3,933","16,323","9,267","4,798"
2020100000,2020年度,38402,愛媛県 砥部町,"20,480","2,425","10,864","6,987","3,027"
2020100000,2020年度,38422,愛媛県 内子町,"15,322","1,610","7,437","6,267","2,037"
2020100000,2020年度,38442,愛媛県 伊方町,"8,397",636,"3,780","3,979",824
2020100000,2020年度,38484,愛媛県 松野町,"3,674",303,"1,635","1,733",386
2020100000,2020年度,38488,愛媛県 鬼北町,"9,682",874,"4,280","4,528","1,133"
2020100000,2020年度,38506,愛媛県 愛南町,"19,601","1,585","9,037","8,942","2,038"
2020100000,2020年度,39201,高知県 高知市,"326,545","38,125","182,962","95,909","47,235"
2020100000,2020年度,39202,高知県 室戸市,"11,742",801,"4,850","6,040",943
2020100000,2020年度,39203,高知県 安芸市,"16,243","1,490","7,941","6,638","1,868"
2020100000,2020年度,39204,高知県 南国市,"46,664","5,633","25,521","14,850","7,153"
2020100000,2020年度,39205,高知県 土佐市,"25,732","2,842","13,332","9,463","3,528"
2020100000,2020年度,39206,高知県 須崎市,"20,590","1,940","10,177","8,356","2,663"
2020100000,2020年度,39208,高知県 宿毛市,"19,033","1,980","9,209","7,367","2,386"
2020100000,2020年度,39209,高知県 土佐清水市,"12,388",895,"5,220","6,259","1,081"
2020100000,2020年度,39210,高知県 四万十市,"32,694","3,644","16,570","12,018","4,486"
2020100000,2020年度,39211,高知県 香南市,"32,207","3,949","17,585","10,452","4,857"
2020100000,2020年度,39212,高知県 香美市,"26,513","2,632","13,352","10,123","3,223"
2020100000,2020年度,39301,高知県 東洋町,"2,194",133,945,"1,116",168
2020100000,2020年度,39302,高知県 奈半利町,"3,034",254,"1,353","1,418",321
2020100000,2020年度,39303,高知県 田野町,"2,498",235,"1,182","1,060",280
2020100000,2020年度,39304,高知県 安田町,"2,370",210,"1,069","1,081",242
2020100000,2020年度,39305,高知県 北川村,"1,146",102,539,505,125
2020100000,2020年度,39306,高知県 馬路村,745,82,358,305,89
2020100000,2020年度,39307,高知県 芸西村,"3,694",399,"1,806","1,489",481
2020100000,2020年度,39341,高知県 本山町,"3,261",280,"1,419","1,560",335
2020100000,2020年度,39344,高知県 大豊町,"3,252",183,"1,160","1,907",206
2020100000,2020年度,39363,高知県 土佐町,"3,753",363,"1,588","1,801",432
2020100000,2020年度,39364,高知県 大川村,366,45,171,150,50
2020100000,2020年度,39386,高知県 いの町,"21,374","2,042","10,725","8,404","2,555"
2020100000,2020年度,39387,高知県 仁淀川町,"4,827",347,"1,790","2,685",407
2020100000,2020年度,39401,高知県 中土佐町,"6,002",502,"2,602","2,895",615
2020100000,2020年度,39402,高知県 佐川町,"12,323","1,327","5,916","5,058","1,660"
2020100000,2020年度,39403,高知県 越知町,"5,187",421,"2,323","2,441",536
2020100000,2020年度,39405,高知県 檮原町,"3,307",320,"1,456","1,531",419
2020100000,2020年度,39410,高知県 日高村,"4,812",432,"2,307","2,073",573
2020100000,2020年度,39411,高知県 津野町,"5,291",552,"2,351","2,388",671
2020100000,2020年度,39412,高知県 四万十町,"15,607","1,479","7,061","6,979","1,790"
2020100000,2020年度,39424,高知県 大月町,"4,434",312,"1,946","2,176",385
2020100000,2020年度,39427,高知県 三原村,"1,437",104,657,676,131
2020100000,2020年度,39428,高知県 黒潮町,"10,262",891,"4,757","4,614","1,093"
2020100000,2020年度,40100,福岡県 北九州市,"939,029","109,590","503,800","286,177","133,214"
2020100000,2020年度,40101,福岡県 北九州市 門司区,"93,842","9,328","44,413","34,408","11,521"
2020100000,2020年度,40103,福岡県 北九州市 若松区,"80,533","10,206","43,336","26,158","12,360"
2020100000,2020年度,40105,福岡県 北九州市 戸畑区,"57,494","6,286","32,015","17,824","7,708"
2020100000,2020年度,40106,福岡県 北九州市 小倉北区,"183,407","19,473","99,389","51,082","23,320"
2020100000,2020年度,40107,福岡県 北九州市 小倉南区,"209,028","26,857","116,317","59,717","32,586"
2020100000,2020年度,40108,福岡県 北九州市 八幡東区,"64,792","6,988","33,385","23,284","8,595"
2020100000,2020年度,40109,福岡県 北九州市 八幡西区,"249,933","30,452","134,945","73,704","37,124"
2020100000,2020年度,40130,福岡県 福岡市,"1,612,392","204,973","990,298","338,930","243,895"
2020100000,2020年度,40131,福岡県 福岡市 東区,"322,503","44,624","198,366","69,637","53,019"
2020100000,2020年度,40132,福岡県 福岡市 博多区,"252,034","24,119","163,022","41,730","28,380"
2020100000,2020年度,40133,福岡県 福岡市 中央区,"205,501","20,432","132,168","34,976","23,961"
2020100000,2020年度,40134,福岡県 福岡市 南区,"265,583","36,103","163,020","60,079","42,951"
2020100000,2020年度,40135,福岡県 福岡市 西区,"212,579","30,334","123,786","49,317","36,247"
2020100000,2020年度,40136,福岡県 福岡市 城南区,"132,864","16,709","78,051","31,170","20,000"
2020100000,2020年度,40137,福岡県 福岡市 早良区,"221,328","32,652","131,885","52,021","39,337"
2020100000,2020年度,40202,福岡県 大牟田市,"111,281","12,194","56,397","41,290","14,987"
2020100000,2020年度,40203,福岡県 久留米市,"303,316","37,877","160,800","80,051","45,676"
2020100000,2020年度,40204,福岡県 直方市,"56,212","7,336","29,633","19,005","8,811"
2020100000,2020年度,40205,福岡県 飯塚市,"126,364","16,215","68,782","39,727","19,638"
2020100000,2020年度,40206,福岡県 田川市,"46,203","5,711","23,890","15,939","6,977"
2020100000,2020年度,40207,福岡県 柳川市,"64,475","7,632","34,830","21,580","9,553"
2020100000,2020年度,40210,福岡県 八女市,"60,608","7,024","30,942","22,037","8,663"
2020100000,2020年度,40211,福岡県 筑後市,"48,827","7,103","28,176","13,329","8,518"
2020100000,2020年度,40212,福岡県 大川市,"32,988","3,451","17,544","11,791","4,244"
2020100000,2020年度,40213,福岡県 行橋市,"71,426","9,417","39,439","21,649","11,356"
2020100000,2020年度,40214,福岡県 豊前市,"24,391","2,818","12,298","9,127","3,420"
2020100000,2020年度,40215,福岡県 中間市,"40,362","4,405","20,583","15,106","5,542"
2020100000,2020年度,40216,福岡県 小郡市,"59,360","8,115","33,967","16,834","9,928"
2020100000,2020年度,40217,福岡県 筑紫野市,"103,311","14,813","60,682","26,417","18,020"
2020100000,2020年度,40218,福岡県 春日市,"111,023","16,905","67,730","24,377","20,583"
2020100000,2020年度,40219,福岡県 大野城市,"102,085","15,654","61,537","22,374","18,699"
2020100000,2020年度,40220,福岡県 宗像市,"97,095","13,338","53,601","28,276","16,078"
2020100000,2020年度,40221,福岡県 太宰府市,"73,164","10,355","41,044","20,332","12,438"
2020100000,2020年度,40223,福岡県 古賀市,"58,786","8,364","34,049","16,247","10,027"
2020100000,2020年度,40224,福岡県 福津市,"67,033","10,984","36,478","18,887","12,672"
2020100000,2020年度,40225,福岡県 うきは市,"27,981","3,377","13,999","9,876","4,079"
2020100000,2020年度,40226,福岡県 宮若市,"26,298","3,141","13,393","9,644","3,795"
2020100000,2020年度,40227,福岡県 嘉麻市,"35,473","3,893","17,155","14,340","4,797"
2020100000,2020年度,40228,福岡県 朝倉市,"50,273","6,071","26,115","17,523","7,377"
2020100000,2020年度,40229,福岡県 みやま市,"35,861","3,992","18,024","13,749","4,972"
2020100000,2020年度,40230,福岡県 糸島市,"98,877","13,669","55,280","29,578","16,471"
2020100000,2020年度,40231,福岡県 那珂川市,"50,112","8,136","29,916","11,704","9,756"
2020100000,2020年度,40341,福岡県 宇美町,"37,671","5,331","21,789","10,408","6,415"
2020100000,2020年度,40342,福岡県 篠栗町,"31,209","4,654","18,481","7,985","5,644"
2020100000,2020年度,40343,福岡県 志免町,"46,377","7,487","27,314","11,034","8,951"
2020100000,2020年度,40344,福岡県 須恵町,"28,628","4,777","15,750","7,847","5,598"
2020100000,2020年度,40345,福岡県 新宮町,"32,927","6,820","19,912","6,024","7,908"
2020100000,2020年度,40348,福岡県 久山町,"9,068","1,511","5,048","2,471","1,794"
2020100000,2020年度,40349,福岡県 粕屋町,"48,190","8,617","30,431","8,514","10,050"
2020100000,2020年度,40381,福岡県 芦屋町,"13,545","1,645","7,531","4,363","2,047"
2020100000,2020年度,40382,福岡県 水巻町,"28,114","3,500","15,191","9,305","4,150"
2020100000,2020年度,40383,福岡県 岡垣町,"31,007","4,075","16,217","10,309","5,004"
2020100000,2020年度,40384,福岡県 遠賀町,"18,723","2,387","9,789","6,497","2,917"
2020100000,2020年度,40401,福岡県 小竹町,"7,151",605,"3,523","3,021",763
2020100000,2020年度,40402,福岡県 鞍手町,"15,080","1,653","7,501","5,915","2,034"
2020100000,2020年度,40421,福岡県 桂川町,"12,878","1,618","6,690","4,523","1,947"
2020100000,2020年度,40447,福岡県 筑前町,"29,591","4,128","16,156","9,238","4,893"
2020100000,2020年度,40448,福岡県 東峰村,"1,899",184,846,869,229
2020100000,2020年度,40503,福岡県 大刀洗町,"15,521","2,339","8,798","4,351","2,747"
2020100000,2020年度,40522,福岡県 大木町,"13,820","2,097","7,666","4,036","2,541"
2020100000,2020年度,40544,福岡県 広川町,"19,969","2,671","10,991","6,002","3,254"
2020100000,2020年度,40601,福岡県 香春町,"10,191","1,135","4,795","4,238","1,398"
2020100000,2020年度,40602,福岡県 添田町,"8,801",856,"4,018","3,926","1,085"
2020100000,2020年度,40604,福岡県 糸田町,"8,407","1,135","4,055","3,215","1,359"
2020100000,2020年度,40605,福岡県 川崎町,"15,176","1,787","7,456","5,932","2,209"
2020100000,2020年度,40608,福岡県 大任町,"5,008",731,"2,327","1,948",854
2020100000,2020年度,40609,福岡県 赤村,"2,774",352,"1,301","1,119",429
2020100000,2020年度,40610,福岡県 福智町,"21,398","2,691","10,637","8,066","3,300"
2020100000,2020年度,40621,福岡県 苅田町,"37,684","5,185","21,919","8,879","6,158"
2020100000,2020年度,40625,福岡県 みやこ町,"18,825","1,907","8,998","7,915","2,404"
2020100000,2020年度,40642,福岡県 吉富町,"6,536",853,"3,540","2,115","1,053"
2020100000,2020年度,40646,福岡県 上毛町,"7,251",984,"3,651","2,615","1,181"
2020100000,2020年度,40647,福岡県 築上町,"17,189","1,911","8,650","6,566","2,329"
2020100000,2020年度,41201,佐賀県 佐賀市,"233,301","30,064","129,142","64,802","37,108"
2020100000,2020年度,41202,佐賀県 唐津市,"117,373","16,016","62,594","38,363","19,945"
2020100000,2020年度,41203,佐賀県 鳥栖市,"74,196","11,203","43,865","17,938","13,680"
2020100000,2020年度,41204,佐賀県 多久市,"18,295","2,110","9,416","6,753","2,615"
2020100000,2020年度,41205,佐賀県 伊万里市,"52,629","7,293","28,119","16,919","8,891"
2020100000,2020年度,41206,佐賀県 武雄市,"47,914","6,547","25,940","15,064","7,978"
2020100000,2020年度,41207,佐賀県 鹿島市,"27,892","3,784","14,918","9,141","4,589"
2020100000,2020年度,41208,佐賀県 小城市,"43,952","6,124","24,623","12,599","7,485"
2020100000,2020年度,41209,佐賀県 嬉野市,"25,848","3,225","13,334","9,219","3,916"
2020100000,2020年度,41210,佐賀県 神埼市,"31,022","3,934","16,890","9,762","4,840"
2020100000,2020年度,41327,佐賀県 吉野ヶ里町,"16,323","2,430","9,759","3,970","2,930"
2020100000,2020年度,41341,佐賀県 基山町,"17,250","2,169","9,595","5,344","2,634"
2020100000,2020年度,41345,佐賀県 上峰町,"9,286","1,391","5,258","2,422","1,671"
2020100000,2020年度,41346,佐賀県 みやき町,"25,511","3,337","13,258","8,842","3,982"
2020100000,2020年度,41387,佐賀県 玄海町,"5,609",610,"3,081","1,774",781
2020100000,2020年度,41401,佐賀県 有田町,"19,010","2,433","9,841","6,717","2,975"
2020100000,2020年度,41423,佐賀県 大町町,"6,293",643,"3,072","2,566",807
2020100000,2020年度,41424,佐賀県 江北町,"9,566","1,434","5,366","2,723","1,671"
2020100000,2020年度,41425,佐賀県 白石町,"22,051","2,605","11,436","7,984","3,208"
2020100000,2020年度,41441,佐賀県 太良町,"8,121",889,"4,072","3,159","1,146"
2020100000,2020年度,42201,長崎県 長崎市,"409,118","46,771","223,535","132,604","57,613"
2020100000,2020年度,42202,長崎県 佐世保市,"243,223","31,507","131,710","77,173","38,335"
2020100000,2020年度,42203,長崎県 島原市,"43,338","5,462","22,194","15,523","6,601"
2020100000,2020年度,42204,長崎県 諫早市,"133,852","17,924","75,013","40,900","22,265"
2020100000,2020年度,42205,長崎県 大村市,"95,397","14,964","55,134","24,034","18,269"
2020100000,2020年度,42207,長崎県 平戸市,"29,365","3,382","13,778","12,151","4,015"
2020100000,2020年度,42208,長崎県 松浦市,"21,271","2,575","10,573","7,843","3,106"
2020100000,2020年度,42209,長崎県 対馬市,"28,502","3,311","14,166","10,989","3,979"
2020100000,2020年度,42210,長崎県 壱岐市,"24,948","3,213","12,062","9,640","3,933"
2020100000,2020年度,42211,長崎県 五島市,"34,391","3,611","16,677","14,002","4,430"
2020100000,2020年度,42212,長崎県 西海市,"26,275","2,836","13,084","10,182","3,387"
2020100000,2020年度,42213,長崎県 雲仙市,"41,096","4,914","21,437","14,677","6,053"
2020100000,2020年度,42214,長崎県 南島原市,"42,330","4,735","20,469","17,109","5,838"
2020100000,2020年度,42307,長崎県 長与町,"40,780","5,932","23,607","11,105","7,272"
2020100000,2020年度,42308,長崎県 時津町,"29,339","4,532","16,883","7,859","5,656"
2020100000,2020年度,42321,長崎県 東彼杵町,"7,721",853,"3,855","2,991","1,045"
2020100000,2020年度,42322,長崎県 川棚町,"13,377","1,723","7,195","4,411","2,153"
2020100000,2020年度,42323,長崎県 波佐見町,"14,291","1,968","7,676","4,598","2,376"
2020100000,2020年度,42383,長崎県 小値賀町,"2,288",196,930,"1,162",236
2020100000,2020年度,42391,長崎県 佐々町,"13,912","2,321","7,650","3,922","2,759"
2020100000,2020年度,42411,長崎県 新上五島町,"17,503","1,573","8,449","7,478","1,994"
2020100000,2020年度,43100,熊本県 熊本市,"738,865","99,199","429,187","191,066","120,846"
2020100000,2020年度,43101,熊本県 熊本市 中央区,"187,502","20,774","114,452","42,812","26,150"
2020100000,2020年度,43102,熊本県 熊本市 東区,"189,524","28,048","112,036","45,768","33,991"
2020100000,2020年度,43103,熊本県 熊本市 西区,"91,177","10,822","50,806","27,524","13,240"
2020100000,2020年度,43104,熊本県 熊本市 南区,"130,829","20,812","73,626","34,600","24,589"
2020100000,2020年度,43105,熊本県 熊本市 北区,"139,833","18,743","78,267","40,362","22,876"
2020100000,2020年度,43202,熊本県 八代市,"123,067","14,679","65,046","42,131","18,425"
2020100000,2020年度,43203,熊本県 人吉市,"31,108","3,709","15,261","11,649","4,543"
2020100000,2020年度,43204,熊本県 荒尾市,"50,832","6,383","26,066","18,248","7,899"
2020100000,2020年度,43205,熊本県 水俣市,"23,557","2,673","11,219","9,624","3,205"
2020100000,2020年度,43206,熊本県 玉名市,"64,292","7,960","34,050","21,983","9,878"
2020100000,2020年度,43208,熊本県 山鹿市,"49,025","5,867","24,416","18,601","7,194"
2020100000,2020年度,43210,熊本県 菊池市,"46,416","6,100","24,328","15,807","7,348"
2020100000,2020年度,43211,熊本県 宇土市,"36,122","4,863","20,084","10,885","5,942"
2020100000,2020年度,43212,熊本県 上天草市,"24,563","2,541","11,653","10,321","2,975"
2020100000,2020年度,43213,熊本県 宇城市,"57,032","7,189","29,603","19,919","8,727"
2020100000,2020年度,43214,熊本県 阿蘇市,"24,930","2,778","12,035","10,051","3,340"
2020100000,2020年度,43215,熊本県 天草市,"75,783","8,436","35,883","31,011","10,372"
2020100000,2020年度,43216,熊本県 合志市,"61,772","11,505","35,085","14,960","13,610"
2020100000,2020年度,43348,熊本県 美里町,"9,392",778,"4,198","4,416",969
2020100000,2020年度,43364,熊本県 玉東町,"5,045",704,"2,508","1,833",849
2020100000,2020年度,43367,熊本県 南関町,"8,979",951,"4,484","3,529","1,157"
2020100000,2020年度,43368,熊本県 長洲町,"15,372","1,843","8,024","5,492","2,218"
2020100000,2020年度,43369,熊本県 和水町,"9,342",950,"4,410","3,961","1,151"
2020100000,2020年度,43403,熊本県 大津町,"35,187","5,980","21,234","7,632","7,113"
2020100000,2020年度,43404,熊本県 菊陽町,"43,337","7,429","26,215","9,043","8,789"
2020100000,2020年度,43423,熊本県 南小国町,"3,750",431,"1,806","1,511",503
2020100000,2020年度,43424,熊本県 小国町,"6,590",699,"3,106","2,775",848
2020100000,2020年度,43425,熊本県 産山村,"1,382",145,645,592,175
2020100000,2020年度,43428,熊本県 高森町,"5,789",628,"2,633","2,503",736
2020100000,2020年度,43432,熊本県 西原村,"6,426",900,"3,496","2,026","1,099"
2020100000,2020年度,43433,熊本県 南阿蘇村,"9,836","1,005","4,551","4,201","1,214"
2020100000,2020年度,43441,熊本県 御船町,"16,303","2,239","8,275","5,663","2,614"
2020100000,2020年度,43442,熊本県 嘉島町,"9,547","1,707","5,299","2,531","1,944"
2020100000,2020年度,43443,熊本県 益城町,"32,510","5,144","17,502","9,742","6,147"
2020100000,2020年度,43444,熊本県 甲佐町,"10,132","1,277","4,863","3,987","1,513"
2020100000,2020年度,43447,熊本県 山都町,"13,503","1,241","5,455","6,771","1,437"
2020100000,2020年度,43468,熊本県 氷川町,"11,094","1,206","5,321","4,298","1,495"
2020100000,2020年度,43482,熊本県 芦北町,"15,681","1,619","7,030","7,025","1,971"
2020100000,2020年度,43484,熊本県 津奈木町,"4,254",460,"1,984","1,790",560
2020100000,2020年度,43501,熊本県 錦町,"10,288","1,529","5,330","3,420","1,877"
2020100000,2020年度,43505,熊本県 多良木町,"9,076","1,026","4,130","3,879","1,249"
2020100000,2020年度,43506,熊本県 湯前町,"3,627",391,"1,635","1,601",477
2020100000,2020年度,43507,熊本県 水上村,"2,033",264,867,902,306
2020100000,2020年度,43510,熊本県 相良村,"4,070",437,"1,879","1,754",550
2020100000,2020年度,43511,熊本県 五木村,931,72,409,446,89
2020100000,2020年度,43512,熊本県 山江村,"3,238",513,"1,520","1,168",621
2020100000,2020年度,43513,熊本県 球磨村,"2,433",245,"1,094","1,087",318
2020100000,2020年度,43514,熊本県 あさぎり町,"14,676","1,936","7,082","5,633","2,358"
2020100000,2020年度,43531,熊本県 苓北町,"7,114",735,"3,297","3,071",934
2020100000,2020年度,44201,大分県 大分市,"475,614","62,944","271,307","129,289","76,242"
2020100000,2020年度,44202,大分県 別府市,"115,321","11,840","59,108","39,018","14,624"
2020100000,2020年度,44203,大分県 中津市,"82,863","10,962","45,200","24,828","13,183"
2020100000,2020年度,44204,大分県 日田市,"62,657","7,768","32,326","22,379","9,611"
2020100000,2020年度,44205,大分県 佐伯市,"66,851","6,959","31,984","27,348","8,629"
2020100000,2020年度,44206,大分県 臼杵市,"36,158","3,741","17,485","14,828","4,651"
2020100000,2020年度,44207,大分県 津久見市,"16,100","1,420","7,430","7,238","1,778"
2020100000,2020年度,44208,大分県 竹田市,"20,332","1,810","8,675","9,808","2,313"
2020100000,2020年度,44209,大分県 豊後高田市,"22,112","2,432","11,010","8,551","2,940"
2020100000,2020年度,44210,大分県 杵築市,"27,999","2,943","13,487","10,378","3,605"
2020100000,2020年度,44211,大分県 宇佐市,"52,771","6,164","26,878","19,292","7,734"
2020100000,2020年度,44212,大分県 豊後大野市,"33,695","3,364","15,270","14,895","4,174"
2020100000,2020年度,44213,大分県 由布市,"32,772","4,161","17,206","11,195","4,947"
2020100000,2020年度,44214,大分県 国東市,"26,232","2,325","12,383","11,309","2,940"
2020100000,2020年度,44322,大分県 姫島村,"1,725",133,650,942,142
2020100000,2020年度,44341,大分県 日出町,"27,723","3,803","15,187","8,510","4,636"
2020100000,2020年度,44461,大分県 九重町,"8,541",897,"3,782","3,857","1,062"
2020100000,2020年度,44462,大分県 玖珠町,"14,386","1,606","7,159","5,527","1,939"
2020100000,2020年度,45201,宮崎県 宮崎市,"401,339","53,799","224,620","110,618","65,482"
2020100000,2020年度,45202,宮崎県 都城市,"160,640","22,179","86,299","50,665","26,937"
2020100000,2020年度,45203,宮崎県 延岡市,"118,394","14,483","61,670","40,712","18,006"
2020100000,2020年度,45204,宮崎県 日南市,"50,848","5,974","25,172","19,600","7,349"
2020100000,2020年度,45205,宮崎県 小林市,"43,670","5,409","21,866","16,228","6,702"
2020100000,2020年度,45206,宮崎県 日向市,"59,629","8,052","31,701","19,265","9,804"
2020100000,2020年度,45207,宮崎県 串間市,"16,822","1,934","7,565","7,193","2,307"
2020100000,2020年度,45208,宮崎県 西都市,"28,610","3,287","14,167","10,826","4,103"
2020100000,2020年度,45209,宮崎県 えびの市,"17,638","1,924","8,188","7,471","2,355"
2020100000,2020年度,45341,宮崎県 三股町,"25,591","4,410","13,875","7,248","5,217"
2020100000,2020年度,45361,宮崎県 高原町,"8,639",932,"4,050","3,609","1,148"
2020100000,2020年度,45382,宮崎県 国富町,"18,398","2,106","9,411","6,854","2,562"
2020100000,2020年度,45383,宮崎県 綾町,"6,934",974,"3,406","2,554","1,156"
2020100000,2020年度,45401,宮崎県 高鍋町,"19,922","2,614","10,717","6,500","3,309"
2020100000,2020年度,45402,宮崎県 新富町,"16,564","2,212","9,093","5,255","2,722"
2020100000,2020年度,45403,宮崎県 西米良村,"1,000",136,427,437,139
2020100000,2020年度,45404,宮崎県 木城町,"4,895",761,"2,312","1,822",885
2020100000,2020年度,45405,宮崎県 川南町,"15,194","1,946","7,807","5,428","2,384"
2020100000,2020年度,45406,宮崎県 都農町,"9,906","1,246","4,816","3,838","1,491"
2020100000,2020年度,45421,宮崎県 門川町,"17,379","2,367","9,045","5,946","2,822"
2020100000,2020年度,45429,宮崎県 諸塚村,"1,486",150,657,678,160
2020100000,2020年度,45430,宮崎県 椎葉村,"2,503",298,"1,063","1,142",312
2020100000,2020年度,45431,宮崎県 美郷町,"4,826",422,"1,915","2,489",469
2020100000,2020年度,45441,宮崎県 高千穂町,"11,642","1,326","5,286","5,017","1,618"
2020100000,2020年度,45442,宮崎県 日之影町,"3,635",378,"1,600","1,657",430
2020100000,2020年度,45443,宮崎県 五ヶ瀬町,"3,472",454,"1,527","1,491",592
2020100000,2020年度,46201,鹿児島県 鹿児島市,"593,128","75,680","321,038","158,804","92,606"
2020100000,2020年度,46203,鹿児島県 鹿屋市,"101,096","15,134","54,584","29,928","18,031"
2020100000,2020年度,46204,鹿児島県 枕崎市,"20,033","2,031","9,758","8,192","2,591"
2020100000,2020年度,46206,鹿児島県 阿久根市,"19,270","1,967","9,177","8,050","2,425"
2020100000,2020年度,46208,鹿児島県 出水市,"51,994","6,822","27,139","17,372","8,548"
2020100000,2020年度,46210,鹿児島県 指宿市,"39,011","4,554","18,928","15,411","5,495"
2020100000,2020年度,46213,鹿児島県 西之表市,"14,708","1,820","7,284","5,598","2,154"
2020100000,2020年度,46214,鹿児島県 垂水市,"13,819","1,270","6,482","5,898","1,519"
2020100000,2020年度,46215,鹿児島県 薩摩川内市,"92,403","12,750","49,189","29,697","15,407"
2020100000,2020年度,46216,鹿児島県 日置市,"47,153","6,134","24,323","16,626","7,594"
2020100000,2020年度,46217,鹿児島県 曽於市,"33,310","3,654","15,819","13,797","4,380"
2020100000,2020年度,46218,鹿児島県 霧島市,"123,135","17,537","69,521","33,905","21,388"
2020100000,2020年度,46219,鹿児島県 いちき串木野市,"27,490","3,165","14,107","10,172","4,298"
2020100000,2020年度,46220,鹿児島県 南さつま市,"32,887","3,656","15,698","13,016","4,743"
2020100000,2020年度,46221,鹿児島県 志布志市,"29,329","4,016","14,579","10,513","4,733"
2020100000,2020年度,46222,鹿児島県 奄美市,"41,390","5,685","22,168","13,441","6,834"
2020100000,2020年度,46223,鹿児島県 南九州市,"33,080","3,684","16,138","13,247","4,509"
2020100000,2020年度,46224,鹿児島県 伊佐市,"24,453","2,754","11,490","10,166","3,286"
2020100000,2020年度,46225,鹿児島県 姶良市,"76,348","10,978","40,949","23,946","13,244"
2020100000,2020年度,46303,鹿児島県 三島村,405,95,203,107,100
2020100000,2020年度,46304,鹿児島県 十島村,740,143,393,204,148
2020100000,2020年度,46392,鹿児島県 さつま町,"20,243","2,199","9,553","8,447","2,656"
2020100000,2020年度,46404,鹿児島県 長島町,"9,705","1,384","4,768","3,545","1,619"
2020100000,2020年度,46452,鹿児島県 湧水町,"9,119",890,"4,201","4,026","1,075"
2020100000,2020年度,46468,鹿児島県 大崎町,"12,385","1,417","6,082","4,869","1,689"
2020100000,2020年度,46482,鹿児島県 東串良町,"6,237",878,"3,066","2,287","1,031"
2020100000,2020年度,46490,鹿児島県 錦江町,"6,944",699,"3,011","3,233",832
2020100000,2020年度,46491,鹿児島県 南大隅町,"6,481",583,"2,701","3,197",703
2020100000,2020年度,46492,鹿児島県 肝付町,"14,227","1,654","6,687","5,886","2,126"
2020100000,2020年度,46501,鹿児島県 中種子町,"7,539",951,"3,618","2,967","1,120"
2020100000,2020年度,46502,鹿児島県 南種子町,"5,445",725,"2,751","1,963",835
2020100000,2020年度,46505,鹿児島県 屋久島町,"11,858","1,607","5,926","4,315","1,883"
2020100000,2020年度,46523,鹿児島県 大和村,"1,364",141,636,586,173
2020100000,2020年度,46524,鹿児島県 宇検村,"1,621",203,718,700,215
2020100000,2020年度,46525,鹿児島県 瀬戸内町,"8,546","1,043","4,227","3,251","1,197"
2020100000,2020年度,46527,鹿児島県 龍郷町,"5,817",918,"2,990","1,906","1,073"
2020100000,2020年度,46529,鹿児島県 喜界町,"6,629",824,"3,118","2,663",977
2020100000,2020年度,46530,鹿児島県 徳之島町,"10,147","1,533","5,246","3,368","1,816"
2020100000,2020年度,46531,鹿児島県 天城町,"5,517",769,"2,701","2,047",932
2020100000,2020年度,46532,鹿児島県 伊仙町,"6,139",985,"2,831","2,323","1,130"
2020100000,2020年度,46533,鹿児島県 和泊町,"6,246",904,"3,075","2,267","1,047"
2020100000,2020年度,46534,鹿児島県 知名町,"5,750",798,"2,745","2,163",933
2020100000,2020年度,46535,鹿児島県 与論町,"5,115",747,"2,576","1,792",876
2020100000,2020年度,47201,沖縄県 那覇市,"317,625","46,166","189,536","72,287","56,101"
2020100000,2020年度,47205,沖縄県 宜野湾市,"100,125","16,651","60,492","18,925","19,743"
2020100000,2020年度,47207,沖縄県 石垣市,"47,637","8,162","28,172","10,482","9,622"
2020100000,2020年度,47208,沖縄県 浦添市,"115,690","19,722","71,286","23,180","23,840"
2020100000,2020年度,47209,沖縄県 名護市,"63,554","10,536","37,252","13,901","12,831"
2020100000,2020年度,47210,沖縄県 糸満市,"61,007","10,960","36,069","13,522","13,064"
2020100000,2020年度,47211,沖縄県 沖縄市,"142,752","23,829","85,673","28,854","28,793"
2020100000,2020年度,47212,沖縄県 豊見城市,"64,612","12,526","38,759","12,729","14,708"
2020100000,2020年度,47213,沖縄県 うるま市,"125,303","21,184","75,679","28,050","25,632"
2020100000,2020年度,47214,沖縄県 宮古島市,"52,931","8,402","29,513","14,079","9,849"
2020100000,2020年度,47215,沖縄県 南城市,"44,043","7,734","24,757","11,409","9,119"
2020100000,2020年度,47301,沖縄県 国頭村,"4,517",587,"2,380","1,550",710
2020100000,2020年度,47302,沖縄県 大宜味村,"3,092",351,"1,594","1,146",456
2020100000,2020年度,47303,沖縄県 東村,"1,598",198,813,587,228
2020100000,2020年度,47306,沖縄県 今帰仁村,"8,894","1,335","4,538","3,019","1,662"
2020100000,2020年度,47308,沖縄県 本部町,"12,530","1,796","6,547","4,107","2,139"
2020100000,2020年度,47311,沖縄県 恩納村,"10,869","1,585","6,663","2,621","1,893"
2020100000,2020年度,47313,沖縄県 宜野座村,"5,833","1,157","3,179","1,491","1,363"
2020100000,2020年度,47314,沖縄県 金武町,"10,806","1,874","5,920","3,006","2,219"
2020100000,2020年度,47315,沖縄県 伊江村,"4,118",623,"2,071","1,424",671
